date,value,year,change
2004-04-20,4644595.24125,2004,0.0
2004-05-02,4644595.24125,2004,1149.75
2004-05-20,4645744.99125,2004,0.0
2004-05-27,4645744.99125,2004,0.0
2004-06-07,4645744.99125,2004,0.0
2004-06-15,4645744.99125,2004,0.0
2004-06-22,4645744.99125,2004,0.0
2004-07-15,4645744.99125,2004,0.0
2004-07-27,4645744.99125,2004,0.0
2004-08-05,4645744.99125,2004,0.0
2004-08-11,4645744.99125,2004,0.0
2004-08-27,4645744.99125,2004,1200406.8999999994
2004-08-30,5846151.891249999,2004,0.0
2004-09-03,5846151.891249999,2004,0.0
2004-09-14,5846151.891249999,2004,2.900000000372529
2004-09-15,5846154.79125,2004,0.0
2004-09-28,5846154.79125,2004,0.0
2004-10-04,5846154.79125,2004,267777.75100000016
2004-10-07,6113932.54225,2004,0.0
2004-10-13,6113932.54225,2004,0.0
2004-10-21,6113932.54225,2004,0.0
2004-10-27,6113932.54225,2004,0.0
2004-11-01,6113932.54225,2004,0.0
2004-11-04,6113932.54225,2004,0.0
2004-11-10,6113932.54225,2004,0.0
2004-11-12,6113932.54225,2004,0.0
2004-11-15,6113932.54225,2004,0.0
2004-11-16,6113932.54225,2004,0.0
2004-11-23,6113932.54225,2004,0.0
2004-11-30,6113932.54225,2004,0.0
2004-12-09,6113932.54225,2004,0.0
2004-12-16,6113932.54225,2004,0.0
2004-12-17,6113932.54225,2004,0.0
2004-12-19,6113932.54225,2004,0.0
2004-12-21,6113932.54225,2004,0.0
2004-12-26,6113932.54225,2004,0.0
2004-12-27,6113932.54225,2004,0.0
2005-01-02,6113932.54225,2005,47460.0
2005-01-24,6161392.54225,2005,118250.0
2005-02-01,6279642.54225,2005,0.0
2005-02-03,6279642.54225,2005,0.0
2005-02-11,6279642.54225,2005,123750.0
2005-03-10,6403392.54225,2005,2623.7999999998137
2005-03-17,6406016.34225,2005,0.0
2005-03-30,6406016.34225,2005,0.0
2005-04-05,6406016.34225,2005,0.0
2005-04-12,6406016.34225,2005,0.0
2005-04-18,6406016.34225,2005,0.0
2005-04-20,6406016.34225,2005,0.0
2005-04-22,6406016.34225,2005,0.0
2005-05-04,6406016.34225,2005,0.0
2005-05-09,6406016.34225,2005,0.0
2005-05-10,6406016.34225,2005,0.0
2005-05-16,6406016.34225,2005,0.0
2005-05-23,6406016.34225,2005,0.0
2005-05-24,6406016.34225,2005,83740.79999999981
2005-05-26,6489757.14225,2005,0.0
2005-06-14,6489757.14225,2005,0.0
2005-06-16,6489757.14225,2005,1197219.5500000007
2005-06-19,7686976.69225,2005,0.0
2005-06-23,7686976.69225,2005,0.0
2005-06-29,7686976.69225,2005,0.0
2005-06-30,7686976.69225,2005,0.0
2005-07-21,7686976.69225,2005,0.0
2005-07-25,7686976.69225,2005,0.0
2005-07-26,7686976.69225,2005,0.0
2005-07-27,7686976.69225,2005,0.0
2005-08-05,7686976.69225,2005,0.0
2005-08-10,7686976.69225,2005,0.0
2005-08-12,7686976.69225,2005,0.0
2005-08-17,7686976.69225,2005,0.0
2005-08-29,7686976.69225,2005,0.0
2005-08-30,7686976.69225,2005,39176.45100000035
2005-08-31,7726153.143250001,2005,0.0
2005-09-07,7726153.143250001,2005,0.0
2005-09-13,7726153.143250001,2005,97272.95100000035
2005-09-14,7823426.094250001,2005,0.0
2005-09-20,7823426.094250001,2005,501185.8800000008
2005-10-04,8324611.974250002,2005,0.0
